"latitude","longitude","brightness"
-11.7051,142.5257,336.6
-11.7078,142.5443,343.4
-11.7387,142.5018,328.8
-12.0141,142.6914,334.1
-12.0222,142.7481,345.5
-12.3245,141.7836,351.7
-12.3259,141.7928,351.8
-12.653,142.5267,388.4
-12.3349,141.7914,331.8
-12.6544,142.5361,351.6
-12.6621,142.5254,356.7
-12.6635,142.5348,333.9
-11.0544,142.353,335.5
-11.0634,142.3517,354.8
-11.0647,142.3608,332
-12.0178,133.1237,342.9
-12.0229,133.1517,372.8
-12.0279,133.1795,345.3
-12.3548,134.7878,335.5
-12.7334,141.8105,342.6
-12.7347,141.8197,339.8
-12.0091,133.1602,339.9
-12.0191,133.1295,358.8
-12.024,133.1575,374.8
-12.0288,133.1853,336.7
-16.1293,136.5906,337
-16.1315,136.6038,351.3
-16.2502,136.1487,349.6
-16.2393,136.1507,362.6
-16.2369,136.1366,339.6
-29.2768,149.4023,334.3
-29.2783,149.3891,383.4
-29.2666,149.4007,374.5
-29.2681,149.3876,432.7
-27.4356,153.4475,347.9
-26.1819,153.0339,361.9
-26.1834,153.0237,362.8
-26.1728,153.0322,346.9
-26.1743,153.022,349.5
-26.276,150.8749,366.1
-26.2654,150.8839,351.1
-26.2668,150.8734,341.5
-25.4872,150.4659,348.6
-22.4391,150.6133,341.6
-22.4454,150.6343,335
-22.4608,150.6569,343.8
-25.495,150.4779,360.5
-25.4858,150.4763,397.7
-22.4404,150.6035,339.9
-17.1602,143.2494,340.7
-17.1339,143.2462,361.7
-17.1494,143.2265,360.1
-17.147,143.2478,394.8
-17.1362,143.2249,367.7
-12.7571,143.1118,372.5
-12.7547,143.131,338.6
-12.7588,143.1172,374.5
-12.8412,143.2991,330.9
-13.0297,141.9347,337.2
-13.1014,141.8022,344.3
-13.1095,141.784,333.5
-13.1068,141.8075,332.4
-13.0248,142.7372,333
-13.0769,143.2704,332.7
-11.999,142.7138,338.7
-11.9895,142.6999,353.4
-12.0022,142.7017,340.4
-12.6518,142.4982,375.3
-12.6493,142.5185,351.4
-12.6493,142.5029,376.6
-12.6469,142.5233,338.8
-12.6723,143.0565,334
-12.6699,143.0754,342.1
-12.6746,143.0639,351.5
-12.6826,143.1027,334.6
-11.8334,142.59,326.6
-11.8358,142.5705,369.9
-11.8334,142.5829,347.3
-11.8359,142.5634,343.5
-11.7407,142.4918,344.5
-11.7431,142.472,327.9
-11.7209,142.549,343.8
-11.7302,142.4703,331.9
-11.7326,142.4505,342.7
-11.742,142.4871,342.4
-11.7317,142.4655,337.8
-11.7342,142.4458,327.9
-11.6987,142.5213,333
-29.4025,126.3627,342.4
-28.9782,127.2828,348
-28.9709,127.275,341.2
-21.6925,134.5379,339.5
-21.6836,134.5089,359.6
-21.6785,134.5346,379.9
-21.6745,134.5259,358.2
-21.6885,134.5291,369.1
-16.2719,136.1996,346.5
-16.2743,136.1957,348.1
-16.302,133.6387,344.3
-13.9717,132.8041,359.5
-16.2966,133.6667,340.9
-13.9763,132.7829,343.1
-13.9714,132.8093,356
-16.8297,122.9551,380.1
-16.8283,122.9657,368.4
-16.8392,122.9564,342.1
-16.3018,133.6309,336.6
-16.2967,133.6588,342.9
-12.0367,133.1048,355.5
-13.0558,130.4123,341.1
-12.5724,130.6996,338.2
-12.5404,130.7341,337.9
-29.2661,149.3939,322.8
-29.2764,149.3963,345.6
-29.274,149.41,326.9
-29.2709,149.3664,319.5
-29.2685,149.3801,326.1
-26.1528,153.0292,310.3
-29.2582,149.3777,345.7
-29.2606,149.364,366.7
-17.231,143.2615,319.1
-15.973,144.5403,311.1
-17.1663,143.2642,321.4
-17.1649,143.2737,318.4
-17.2024,143.2666,316.9
-17.2129,143.2585,314.5
-17.2115,143.2681,324.3
-17.2219,143.26,314.4
-17.2324,143.252,318.6
-17.2442,143.2345,312.9
-17.2428,143.244,328.5
-12.6429,142.482,312.8
-11.705,142.4104,314.6
-12.7483,135.7944,313.6
-12.6269,142.5277,311
-29.2575,149.3887,329.2
-29.2518,149.3618,320.6
-29.2587,149.3932,328.7
-16.2089,136.0903,314.6
-26.1489,153.003,364
-26.1566,152.9913,370.7
-26.158,153.0014,397
-26.1594,153.0116,360.4
-27.3408,152.2113,330
-26.815,147.7701,366.3
-26.8175,147.784,353.4
-26.8191,147.7628,348.1
-26.8216,147.7767,381.3
-28.7796,148.1407,351.8
-29.2508,149.3542,343.8
-29.2526,149.3653,332.2
-29.2601,149.3522,331.9
-29.2619,149.3633,342.6
-29.2637,149.3745,335
-29.2691,149.4078,374.4
-29.2709,149.4189,339.3
-29.2713,149.3614,345.2
-29.2731,149.3725,361.9
-29.2767,149.3947,354.3
-29.2785,149.4058,434.3
-29.2803,149.4169,341.9
-29.2878,149.4039,340.2
-31.6082,150.1422,327.7
-31.4632,147.3658,331.7
-31.462,147.36,333.4
-33.988,147.0339,325.5
-42.6156,145.5822,334.7
-42.6139,145.5946,351.6
-42.5873,146.9739,343.5
-42.6696,145.5901,359.5
-42.6713,145.5778,406.7
-42.6623,145.5755,400.5
-42.664,145.5632,407.3
-42.6549,145.5608,364.1
-42.6566,145.5485,367
-42.6442,145.5708,353.8
-42.632,145.5992,339.5
-42.6354,145.5745,332.5
-42.6372,145.5623,327.4
-42.6229,145.5969,348.1
-42.6066,145.5798,323.6
-42.6049,145.5922,334.4
-37.3387,141.4598,417.1
-37.3372,141.4729,356.2
-29.289,149.371,339.6
-29.2846,149.3926,353.4
-31.6144,150.1462,329.9
-32.9692,146.4368,348.5
-29.2868,149.3877,352.2
-28.6902,148.1521,343.4
-28.77,148.1601,343.3
-26.8361,147.764,339.6
-26.8205,147.7799,339.4
-26.8242,147.7611,349.4
-26.8294,147.7768,353.1
-26.8329,147.7579,343.6
-26.4477,147.2022,335.1
-26.4328,147.217,350.1
-26.436,147.1996,342.1
-21.7146,134.508,379.4
-21.7127,134.5258,338.7
-21.7007,134.5242,360
-21.7026,134.5065,386.2
-21.7072,134.5181,382.8
-21.7092,134.5004,372.1
-16.0219,136.0871,354.3
-16.009,136.1084,344.7
-16.0105,136.097,344.2
-16.012,136.0857,346.3
-16.0135,136.0743,360.2
-15.9977,136.1183,338.4
-15.9991,136.107,350.9
-16.0006,136.0957,341.3
-16.0021,136.0843,349.7
-17.2495,143.2184,340.8
-17.1285,143.2571,346.6
-15.9813,144.5219,339.9
-16.2824,136.2002,344.4
-16.2686,136.1521,342.2
-16.2731,136.118,356.3
-13.2107,141.8453,409.1
-16.3035,133.5963,356.3
-16.3055,133.5795,338.9
-15.5546,135.0518,348.4
-15.5424,135.0633,356.5
-14.3692,135.4245,346.8
-14.3707,135.4127,354.4
-14.3723,135.4009,347
-14.3575,135.4348,357.1
-14.3591,135.4231,415.6
-14.3606,135.4113,399.5
-13.2088,141.8574,335.4
-13.2126,141.8333,359.7
-13.2005,141.8436,349.6
-13.8874,136.5243,332.2
-13.0964,141.7824,338.4
-13.0619,141.8205,333.2
-12.7732,142.1439,339.2
-12.7753,142.1311,343
-12.7678,142.136,340.4
-12.6693,142.5544,335.8
-12.6715,142.5408,338.9
-12.611,142.5027,338.2
-12.6181,142.5123,334
-12.6202,142.4987,336.5
-13.5487,132.2592,338.7
-12.1736,141.857,333.7
-13.4775,132.2056,335.2
-11.9804,142.6977,343.2
-13.4419,132.1812,354.9
-13.4292,132.1795,362.9
-13.4315,132.1603,368.8
-13.4284,132.1726,365.7
-13.4308,132.1533,342.2
-11.819,142.5558,370.6
-11.8212,142.5417,389.8
-12.7589,135.8014,338.5
-12.7506,135.7894,342
-11.7061,142.4012,353.2
-11.7053,142.3954,359.4
-12.6576,135.1196,336.8
-12.5611,135.7614,341.6
-13.1088,130.3556,368.2
-13.1036,130.3752,340
-13.1069,130.3484,354.4
-12.368,134.0432,346.3
-12.3697,134.0298,361.4
-12.3555,134.0551,345.3
-12.3654,134.0374,350.1
-12.3529,134.0494,348.7
-11.0201,142.2946,328.5
-12.1641,134.3752,389.4
-12.152,134.3864,335.9
-12.1537,134.3738,372.9
-12.227,132.9098,336
-12.1467,132.9807,337.5
-12.1292,133.0269,346.3
-12.0789,133.0791,352.9
-12.0849,133.0321,336.2
-11.9911,133.1393,333.8
-11.5888,133.0623,339.3
-11.5907,133.0469,342.2
-12.4147,134.8048,336.3
-12.4061,134.7914,335.2
-12.9191,130.5558,337.4
-26.8273,147.7657,311
-23.9787,151.3298,313.2
-37.3438,141.4712,312.6
-13.102,130.3366,324.9
-13.9541,132.8341,316.9
-13.9399,132.8008,311.3
-13.5489,132.2726,330.5
-13.5503,132.2629,315.6
-13.5396,132.2712,313.3
-13.1007,130.3458,312.5
-13.0943,130.3261,319.1
-11.5312,130.7779,341.7
-12.4864,130.7221,322
-11.5465,130.7989,317.5
-11.5388,130.7884,328
-27.0312,148.1663,310.6
-26.8158,147.779,312.5
-26.8218,147.7711,320.1
-26.8234,147.7814,315.3
-13.9637,132.8572,322.2
-13.955,132.8509,316
-15.9901,144.5172,333.2
-15.5042,142.5545,354.9
-15.967,144.5463,336.9
-15.9914,144.5266,344.7
-15.9927,144.536,340.8
-26.432,147.1957,335.9
-26.8023,147.771,389
-26.8044,147.7913,374.1
-26.7933,147.7859,334.4
-26.8038,147.764,359.6
-26.8058,147.7844,389.4
-32.2449,146.9417,337.7
-29.4904,148.5704,332.4
-29.5041,148.569,333.4
-29.497,148.5641,348.1
-32.2451,146.936,340.2
-31.1802,116.0117,325.4
-31.1817,116.0223,337.2
-31.6172,150.1293,328.8
-29.5095,148.5526,332.3
-31.6117,150.1413,341.5
-29.7536,152.1493,355.4
-29.5009,148.5467,354.5
-29.4962,148.5511,352.2
-26.117,153.0022,344.7
-26.1213,152.9969,348.2
-26.1199,153.008,341.7
-26.1185,153.0192,327.3
-27.5997,148.9855,342
-27.6123,148.987,339.5
-27.6248,148.9885,341.2
-27.3439,152.2104,340.8
-21.7402,134.6246,350.7
-21.7262,134.6379,382.2
-21.7289,134.6223,398.2
-21.7149,134.6357,346
-21.7177,134.62,379.9
-21.6782,134.5903,353.6
-21.6894,134.5925,342.3
-21.7093,134.6127,339.9
-21.7206,134.615,368.4
-21.7179,134.6307,389.6
-21.9388,134.6124,351.7
-21.9415,134.5967,345.1
-21.9276,134.6101,365.4
-21.9303,134.5945,426.6
-21.9331,134.5789,335.6
-21.9107,134.6395,408.6
-21.9135,134.6236,376.5
-21.9191,134.5922,382.4
-21.9219,134.5766,388.1
-21.8995,134.6371,373
-21.9023,134.6213,384.6
-21.9079,134.59,348.5
-21.9107,134.5743,349.9
-21.8854,134.6506,340.3
-21.8882,134.6349,452.8
-21.891,134.6191,414.3
-21.8994,134.6479,338.6
-21.9021,134.632,381.9
-21.9049,134.6162,358.6
-21.9102,134.5848,350.4
-21.8882,134.6455,378.2
-21.8909,134.6297,444.2
-21.8936,134.614,377.6
-21.899,134.5825,339.4
-21.8769,134.6432,382.2
-21.8796,134.6274,464.1
-21.8824,134.6117,358.5
-21.8684,134.6251,377
-21.8711,134.6093,355.5
-21.8599,134.607,354
-21.8459,134.6205,348.1
-21.8487,134.6046,416.6
-21.8515,134.5889,346.1
-21.8347,134.6181,358.5
-21.8375,134.6023,463.1
-21.8402,134.5866,372.7
-21.8511,134.5248,344.6
-21.8094,134.6946,369.9
-21.8122,134.6786,380.8
-21.8262,134.6,397.1
-21.829,134.5844,393.7
-21.8318,134.5688,349.6
-21.8427,134.5071,348.9
-21.7981,134.6923,343.6
-21.8009,134.6763,360.6
-21.8038,134.6604,344.4
-21.815,134.5978,379.1
-21.8177,134.5822,390.1
-21.8205,134.5666,373.2
-21.8315,134.5049,346.9
-21.7867,134.69,368.6
-21.7896,134.674,393
-21.7925,134.6581,352.5
-21.8065,134.58,385.6
-21.8093,134.5645,356.3
-21.7997,134.6858,349.1
-21.8025,134.6698,352.4
-21.816,134.5912,386.7
-21.8186,134.5756,368.6
-21.8213,134.56,347.3
-21.7884,134.6835,394.8
-21.7912,134.6675,368.8
-21.7939,134.6516,345.8
-21.8047,134.5889,362.3
-21.8074,134.5734,382.5
-21.8101,134.5578,339.1
-21.7771,134.6812,401
-21.7799,134.6652,409.6
-21.7826,134.6494,388.4
-21.7854,134.6336,360.7
-21.7962,134.5711,378.6
-21.7989,134.5556,349
-21.7658,134.6789,354.3
-21.7686,134.6629,426.8
-21.7713,134.6471,352.4
-21.7741,134.6314,362.3
-21.785,134.5688,353.7
-21.7877,134.5533,352.6
-21.793,134.5224,346.2
-21.7573,134.6606,387.6
-21.76,134.6449,370.3
-21.7764,134.551,357.1
-21.7819,134.5201,388.8
-21.7846,134.5046,351
-21.746,134.6583,395.3
-21.7487,134.6426,428.1
-21.7374,134.6402,386.1
-16.303,136.1927,338.6
-15.6232,135.0113,340.8
-12.5347,130.6593,340.7
-12.543,130.6727,354.6
-12.1794,132.9344,344.9
-12.1766,132.9515,354.4
-12.8282,130.8104,347.7
-12.8263,130.8223,399.6
-12.8383,130.8121,348.4
-12.8365,130.824,342.4
-12.8691,130.6793,340.9
-12.523,134.1732,339.4
-13.5091,130.1246,338.9
-13.6412,129.9888,344
-13.6396,129.9993,345.3
-13.5418,132.2669,342.2
-13.5396,132.2812,339.8
-13.5424,132.2736,357.6
-13.9369,132.8056,341
-16.42,123.9995,371.8
-16.5092,124.1009,352.2
-16.5075,124.115,341.4
-12.3642,134.0262,342.2
-12.8892,130.6825,345.7
-12.8791,130.6809,390.9
-12.1229,132.9772,339.5
-12.1199,132.9945,361.9
-12.1141,133.0289,335
-11.6694,130.302,334.8
-11.6022,133.0107,339.4
-11.5993,133.0283,333.3
-12.4681,130.69,334.5
-12.1149,132.9866,358
-12.1121,133.0039,338.2
-42.6087,145.5427,328.2
-26.7997,147.7786,317.9
-14.3334,143.6334,330.3
-15.9997,144.5414,325
-16.001,144.532,316.2
-15.9894,144.5495,328.2
-15.992,144.5307,312
-14.3439,143.6251,311.2
-14.3321,143.6429,322.6
-14.3347,143.6237,338.9
-16.42,124.0015,317
-16.4263,124.0272,314.9
-16.4383,124.0171,319.1
-16.4364,124.0292,333.2
-16.7832,122.8,336.3
-16.4282,124.0152,323.2
-15.9972,144.5318,321.1
-13.9186,136.4549,310.5
-26.1076,152.9993,331.3
-22.4203,150.252,339.9
-11.5654,132.8073,372.2
-11.8587,133.3473,335.7
-11.6653,130.3051,346.8
-11.6757,130.3035,394.7
-12.5596,130.649,336.5
-12.5497,130.6506,345.9
-16.3676,136.0518,342.7
-16.3692,136.0637,339.2
-16.3777,136.0506,340
-13.9817,132.884,349.6
-13.9803,132.8747,356.2
-12.5614,130.6604,345.6
-12.5397,130.6522,340
-12.504,131.0076,353.4
-12.5023,130.9967,348.3
-16.0479,136.0968,343.5
-16.287,136.2143,336.6
-16.2971,136.2129,339.7
-25.1414,127.0482,352.3
-25.1312,127.0503,363.8
-25.1289,127.0373,353.8
-22.7698,148.5412,335.6
-14.331,143.6221,336.9
-14.3434,143.6036,336.4
-14.3478,144.3344,333
-16.3806,136.047,342.1
-16.3785,136.0658,346.7
-15.6352,142.1331,341.8
-17.1944,143.2957,346.8
-17.1581,143.2898,360.1
-17.1333,143.2801,342.1
-17.1242,143.2786,352.8
-17.1256,143.2691,341.4
-17.1075,143.2661,344.1
-17.0998,143.2551,346.7
-17.1012,143.2455,361.6
-16.0142,144.5346,338.5
-16.0158,144.524,336.7
-13.4537,142.9544,337.8
-12.6831,142.5618,335.4
-12.5591,142.1551,335.1
-12.3409,141.763,356.1
-12.3423,141.7538,367.9
-12.0272,142.7705,328.8
-11.8319,142.4749,331.4
-11.8037,142.5389,338.2
-11.8051,142.5293,367.3
-11.8136,142.472,339.1
-11.7959,142.5279,334.6
-11.803,142.4801,338.5
-11.8072,142.4515,364.3
-11.7995,142.4405,354
-11.8009,142.431,351.6
-11.7917,142.4296,361.4
-11.7931,142.4201,342.7
-11.7825,142.4282,339
-17.068,122.3832,350
-17.0767,122.393,337.8
-17.0656,122.391,341.7
-17.068,122.376,337.8
-16.4198,124.0342,358.2
-16.8003,122.8075,349.5
-16.4326,124.0364,368.5
-16.4611,124.0286,337.6
-16.4483,124.0266,343.7
-16.4321,124.0435,372.8
-16.4356,124.0238,351.3
-16.4229,124.0211,340.8
-16.4192,124.0414,348.9
-14.334,126.8793,334
-13.9874,132.8748,312.9
-13.977,132.883,313.4
-13.9861,132.8843,332.2
-13.9379,132.8287,332.3
-13.9392,132.8192,316.3
-13.9288,132.8274,323.3
-13.4111,132.1854,316.2
-13.4097,132.1952,338.3
-11.6875,130.2911,317.1
-11.6859,130.3028,325.2
-22.4472,150.6765,314.3
-22.4585,150.6857,310.8
-22.4085,150.5595,314.1
-29.1023,152.285,310.7
-13.9233,132.8258,310.4
-17.1995,143.3079,347.9
-17.0888,143.2596,336.4
-15.9544,144.5506,367.4
-15.9527,144.5401,348.6
-23.248,145.4983,341
-29.9149,152.1922,339.1
-29.9099,152.1714,353
-29.9127,152.1637,348.3
-32.7667,147.3184,326.2
-16.4585,124.0872,343.1
-16.46,124.0976,356.6
-16.4595,124.0245,353.5
-17.0571,122.4086,345.7
-17.0713,122.3807,351.2
-17.0726,122.3901,343
-17.0753,122.4089,366.8
-17.0767,122.4183,349.5
-17.0803,122.3793,369.9
-17.0816,122.3887,392.2
-17.083,122.3981,354.2
-17.0843,122.4075,365.5
-17.0857,122.4169,338.8
-18.8487,126.3413,337.1
-18.8581,126.3247,338.4
-18.86,126.3399,352.8
-29.8771,152.0238,362.7
-29.7816,152.2249,339.4
-29.8656,152.0161,341.5
-29.8787,152.0171,369.8
-29.8641,152.0226,333.6
-29.879,152.0018,342.4
-29.9256,152.2099,352.5
-29.9168,152.1642,329
-29.9039,152.1628,333.4
-17.1073,122.4024,373.7
-17.1015,122.4062,386.1
-15.2962,141.7715,335.5
-15.2981,141.7794,331
-16.3637,136.0121,350
-16.3613,136.0267,342.7
-16.3772,135.9996,359.9
-16.3747,136.0142,351.1
-16.3723,136.0288,348.7
-16.3882,136.0015,350.1
-16.4787,124.0301,362
-16.4709,124.0993,344.4
-16.4858,124.0377,357
-16.8082,122.8123,353.9
-17.0917,122.4006,366.6
-12.1936,134.3282,335.1
-12.1915,134.341,349.3
-12.2062,134.317,341.7
-12.2041,134.3298,347.2
-13.9834,132.896,345.3
-11.5645,132.7796,363.9
-11.5629,132.7903,353.7
-11.5613,132.8009,333.1
-11.5581,132.8223,329.3
-11.5564,132.833,330.9
-11.5677,132.8239,347.3
-11.5943,132.9886,330.7
-11.5926,132.9995,331.8
-11.6041,132.9901,334
-11.6024,133.001,331.2
-12.0192,134.6823,334.7
-33.1369,149.1342,359.4
-29.1491,152.3367,310.9
-29.1016,152.2886,315
-29.0926,152.2868,311.5
-29.0941,152.2763,310.6
-27.9604,152.3442,313.9
-27.9636,152.3235,315.5
-27.9281,152.3207,328.8
-27.9296,152.3105,325.5
-27.9311,152.3004,312.7
-22.4092,150.5624,320.6
-22.4657,150.6831,314.1
-22.4476,150.6799,319.3
-22.4078,150.572,314.7
-14.3177,143.5684,327.1
-14.3159,143.5823,337.7
-14.3123,143.6104,318.4
-14.3268,143.5838,311.9
-14.3251,143.5977,315.7
-14.3215,143.626,320.6
-17.082,143.2639,311.7
-11.744,142.4106,327.9
-11.7449,142.4207,320.8
-11.7469,142.4053,319.4
-22.8379,127.484,311.4
-16.4866,124.0282,358.7
-16.506,124.0217,325.6
-16.4943,124.039,334.6
-16.4956,124.0297,364.4
-16.497,124.0203,328.2
-16.4853,124.0375,315
-16.488,124.0189,322.9
-16.4777,124.0268,316.1
-16.4395,124.1008,313.2
-16.5046,124.0311,385.4
-16.5033,124.0404,314.5
-16.5136,124.0325,339.8
-14.312,143.6249,323.8
-14.3134,143.6341,320
-16.4866,124.0327,311.7
-16.4885,124.0484,319.8
-21.7226,125.8386,311.7
-31.3873,151.6989,341.5
-42.5061,147.8689,344
-42.5095,147.8857,376.4
-11.5797,132.8105,340.8
-11.7428,142.395,410
-11.745,142.4116,351.6
-11.7547,142.3935,359.8
-11.7568,142.4101,344.8
-11.737,142.3902,368.8
-11.7391,142.4068,360.2
-11.7489,142.3887,372.9
-11.7509,142.4052,369.8
-11.7964,142.3826,362.3
-11.7985,142.3991,327.2
-11.8104,142.3976,328.7
-11.8126,142.4142,341.7
-12.3185,141.7396,364.5
-12.3204,141.7548,352.5
-12.3279,141.7229,337.5
-12.3299,141.7381,339
-11.5819,132.8239,333.9
-12.9502,141.6769,334.9
-11.9682,133.1686,332.3
-12.2088,134.3086,362.2
-12.2104,134.3193,336.8
-12.5481,131.4264,346.9
-13.3237,132.3582,338
-13.3259,132.3509,339.7
-13.9065,132.8122,334.8
-16.3439,135.9882,376.3
-16.3452,135.9975,351.8
-16.3542,135.9962,348.2
-16.3695,135.9748,345.6
-16.3805,135.9859,338.1
-31.8125,148.0176,338.9
-31.3921,151.704,325.7
-32.6963,147.2098,331.1
-32.7057,147.2115,339.4
-32.9738,146.4369,338
-29.8011,152.2471,336.2
-29.7855,152.2158,371.4
-29.7876,152.2032,340.8
-29.7396,152.359,335.7
-29.7627,152.0451,341.7
-29.658,152.4753,341.9
-29.6818,152.3375,328.3
-29.1552,152.3432,359.9
-29.1577,152.329,339.6
-29.1451,152.3402,337.8
-29.1491,152.3338,356.2
-28.2691,152.0147,337.2
-28.2714,152.0012,335.2
-28.5086,149.3855,334.2
-27.9585,152.303,343.3
-27.5986,149.005,342.2
-27.9315,152.3067,349.8
-27.9478,152.3018,348.9
-30.0152,152.2448,335.3
-29.9903,152.2672,350.1
-29.9926,152.2538,359.9
-29.9948,152.2416,353.8
-29.9914,152.2766,346.2
-29.9961,152.2491,368.6
-29.918,152.2156,394.2
-29.9204,152.2024,415
-29.9227,152.1892,365.2
-29.9249,152.1764,339.5
-29.9102,152.2004,343.7
-29.9126,152.187,363
-29.9149,152.1738,354.3
-29.9123,152.1937,373.4
-29.9146,152.1805,347.2
-29.8907,152.2589,336.5
-29.9067,152.165,345.3
-29.8968,152.1623,421.5
-29.899,152.149,375.7
-29.8889,152.1469,333.7
-29.8912,152.1336,329.4
-29.8868,152.0383,356.9
-29.889,152.0253,373.4
-29.8404,152.2465,332.3
-29.8768,152.036,415.8
-29.879,152.0232,388.5
-29.8668,152.0337,354.2
-29.869,152.0207,350.1
-22.4079,150.5754,343.9
-22.452,150.6748,343.2
-18.2424,145.2371,330.6
-17.079,143.2629,337
-19.5458,147.2254,335.8
-19.5533,147.2222,333.5
-17.1237,143.2908,342.2
-14.3465,143.6729,332.5
-14.323,143.6404,332.7
-14.3747,144.322,330.3
-15.9843,144.5719,349.3
-14.3336,143.5638,346.3
-14.335,143.5542,346
-14.3192,143.6008,338.3
-14.3205,143.5912,349.3
-14.3218,143.5816,334.8
-14.31,143.5994,336.8
-14.3114,143.5898,349.5
-12.3509,141.7291,339.3
-12.33,141.7372,339.4
-12.3314,141.7264,342.6
-12.3249,141.752,331.6
-12.3264,141.7412,333
-12.3279,141.7304,338.9
-12.0356,142.7751,341.2
-12.0369,142.7654,371.6
-12.0383,142.7557,359.9
-12.0264,142.7738,350.5
-12.0277,142.7641,374.3
-12.029,142.7544,369.9
-12.0251,142.7142,332.9
-12.0264,142.7045,332.1
-12.0278,142.6947,333.6
-11.8317,142.4573,340.7
-11.8118,142.3937,340.4
-11.8038,142.3824,331.8
-11.7603,142.4516,336.8
-11.7443,142.4291,338.5
-11.7432,142.3681,355.7
-11.7352,142.3568,373.3
-11.7366,142.3468,372.7
-20.1527,123.1879,338.9
-21.4099,118.8579,347
-20.1543,123.1777,369.5
-29.8752,152.1551,315.8
-31.3203,146.4001,311.2
-27.0466,148.2674,320.8
-27.0547,148.2639,316.9
-27.9262,152.2878,322
-29.8711,152.1481,313.6
-27.4651,149.4226,314.4
-27.9268,152.2804,318.7
-13.3036,132.3599,312.8
-12.581,130.7154,310.8
-12.7364,130.6066,331.9
-12.7392,130.5941,310.8
-12.737,130.6132,346.2
-12.7348,130.6322,320.6
-13.2925,132.3583,316.7
-13.2907,132.3728,310.8
-13.324,132.3773,316.2
-13.3258,132.3629,335.2
-13.3129,132.3758,314.3
-13.3147,132.3617,328.6
-13.3018,132.3743,322.2
-29.8525,152.0524,321.8
-29.8689,152.1537,326.6
-29.8738,152.147,322.5
-29.8756,152.158,336.8
-29.8793,152.1804,322.4
-29.885,152.1562,323.2
-29.8887,152.1785,329.7
-29.8979,152.2345,335.2
-29.889,152.0628,327.3
-27.0438,148.274,313.5
-27.9148,152.2974,325
-27.9167,152.3089,334.1
-27.9187,152.3207,333.7
-27.9206,152.3326,332.7
-27.9244,152.2956,328.9
-27.9509,152.3378,325.9
-27.4665,149.4242,313.5
-29.1419,152.344,311.1
-16.4508,123.9734,316.2
-11.7293,142.3388,351.8
-11.7269,142.3167,376
-11.7319,142.3455,342.6
-11.8194,142.4103,337.3
-11.8242,142.4382,336.3
-11.8179,142.4044,331.9
-11.8229,142.4323,338.7
-12.0557,142.2819,334.8
-14.3375,143.6756,331.7
-14.3351,143.6692,334
-22.3972,150.5531,346.1
-27.0505,148.2782,333
-27.4717,149.4196,338.8
-27.5984,148.9936,364.9
-27.5998,149.0045,347.7
-27.6062,148.9812,348.9
-27.6077,148.9921,350.9
-27.6155,148.9797,332.8
-27.617,148.9905,331.4
-29.8948,152.052,333.9
-32.2577,146.965,356.7
-32.2592,146.9758,395.7
-32.2607,146.9866,332.7
-32.2683,146.9741,335.8
-33.23,147.3665,331.3
-34.2136,142.301,328.1
-34.2158,142.3137,327.9
-13.2736,132.3648,360.6
-13.289,132.3834,349.3
-13.3045,132.4019,335.6
-16.4418,123.9907,344
-16.4465,123.9604,365.4
-16.4677,123.9766,355.5
-16.4691,123.9861,359.7
-16.5085,123.9994,346.2
-16.5099,124.009,361.2
-16.5171,124.0017,353.2
-16.5186,124.0113,361.3
-16.52,124.0209,345.1
-16.5262,124.0003,340.2
-16.5277,124.0098,343.4
-14.175,126.5242,346.5
-14.3093,126.8857,343.4
-14.3184,126.8844,352.8
-14.3198,126.8941,349.2
-14.329,126.8927,338.7
-16.3988,123.9449,354.8
-16.4003,123.9544,340.8
-16.4065,123.9338,383
-16.4079,123.9435,398.7
-16.4094,123.9531,357.3
-16.4253,123.9441,341.8
-16.4312,123.9825,364.7
-16.4327,123.9919,342.9
-16.4344,123.9427,357.2
-16.4359,123.9523,374.9
-33.9282,116.1586,346.8
-33.9254,116.1434,343.4
-33.114,143.4477,337
-34.2235,142.3067,343
-34.2258,142.2935,330.3
-34.2031,142.2467,337
-16.3804,135.966,339.3
-16.1956,136.8618,350.3
-16.1973,136.8511,346.9
-16.186,136.8602,345.6
-16.1877,136.8495,342.4
-16.1672,136.6442,339.5
-16.1577,136.6426,339.4
-16.0619,136.5984,339.5
-16.135,135.9946,352.1
-16.1365,135.9847,338.5
-16.0206,136.6131,340.3
-16.1104,136.0312,363.3
-16.1119,136.0213,367.7
-15.587,134.9795,348.4
-15.578,134.9781,351.7
-15.5731,134.9485,345.6
-15.5397,134.924,341.3
-15.4986,134.9599,362.6
-15.4999,134.9505,375.3
-15.4881,134.9679,348.8
-15.4895,134.9585,371.7
-15.4909,134.9491,370.3
-15.3619,134.3164,341.3
-15.0655,133.2214,376.4
-12.9496,141.6649,335.9
-11.9574,133.1651,335.4
-11.8645,133.3693,336.6
-11.8542,133.3771,339.4
-13.3779,132.204,363.5
-13.3474,132.3582,345.6
-13.3687,132.2027,382.1
-13.37,132.1929,360.2
-13.3382,132.3568,359.8
-13.3621,132.1817,338.9
-13.3634,132.172,386
-13.3647,132.1621,348.5
-13.3059,132.4055,352.1
-12.5504,135.724,341.8
-12.5851,132.4902,353.9
-12.5864,132.4807,367.2
-12.576,132.4889,347.4
-11.3061,132.4375,334.1
-11.5624,132.8425,329.3
-11.574,132.8254,337.1
-11.583,132.8268,341.6
